latitude,longitude,fips1,fips2,fips3,fips4,fips5,fips6
34.2103,-118.4124,060371216002002,060371216002005,060371216002001,,,
34.2103,-118.3995,060371210202000,060371210202002,060371210202001,,,
34.2103,-118.3965,060371218011006,060371210202000,060371218011007,,,
34.2103,-118.3954,060371218011005,060371218011007,060371218011006,,,
34.2103,-118.3943,060371218011004,060371218011008,060371218011005,060371218011007,,
34.2103,-118.3932,060371218011003,060371218011009,060371218011004,060371218011008,,
34.2103,-118.3921,060371218011002,060371218011003,060371218011009,,,
34.2103,-118.391,060371218011001,060371218011002,,,,
34.2103,-118.39,060371218011001,060371218011000,,,,
34.2103,-118.3878,060371218011000,060371219001005,,,,
34.2103,-118.3845,060371219001005,060371219001004,,,,
34.2103,-118.3834,060371219001003,060371219001004,060371219001006,,,
34.2103,-118.3823,060371219001002,060371219001003,060371219001007,060371219001006,,
34.2103,-118.3812,060371219001001,060371219001008,060371219001002,060371219001007,,
34.2103,-118.3801,060371219001000,060371219001009,060371219001001,060371219001008,,
34.2103,-118.3791,060371219001000,060371219001009,060371221201011,060371221202010,,
34.2103,-118.3779,060371221201004,060371221201011,060371221202010,,,
34.2103,-118.3769,060371221201004,060371221202010,060371221201005,,,
34.2103,-118.3758,060371221201005,060371221201006,060371221202010,,,
34.2103,-118.3747,060371221201006,060371221201007,060371221202010,060371221202011,,
34.2103,-118.3736,060371221201007,060371221201008,060371221202011,,,
34.2103,-118.3725,060371221201009,060371221201008,060371221202012,060371221202011,,
34.2103,-118.3715,060371221201009,060371221201010,060371221202012,,,
34.2103,-118.3703,060371221202003,060371221201010,060371221202004,060371221202012,,
34.2103,-118.3692,060371221202002,060371221202003,060371221202004,,,
34.2103,-118.3681,060371221202001,060371221202002,060371221202005,060371221202004,,
34.2103,-118.3671,060371221202001,060371221202005,,,,
34.2103,-118.366,060371221202001,060371221202005,060371221202007,060371221202006,,
34.2103,-118.3635,060371222002011,060371221202007,060371221202006,,,
34.2103,-118.3553,060371222002015,060371222002014,060371222002022,,,
34.2103,-118.3485,060371021052002,060371021052003,060371021052004,,,
34.2104,-118.6577,060371344242009,,,,,
34.2104,-118.6368,060371344222001,,,,,
34.2104,-118.6278,060371344232014,060371344232017,,,,
34.2104,-118.6252,060371344232015,,,,,
34.2104,-118.6238,060371343023008,,,,,
34.2104,-118.6029,060371343061005,060371343061007,,,,
34.2104,-118.5956,060371342013008,060371342013005,,,,
34.2104,-118.5842,060371342011008,060371342011006,060371342011000,,,
34.2104,-118.5798,060371341032012,060371341041004,,,,
34.2104,-118.5612,060371316003005,060371316003006,,,,
34.2104,-118.4715,060371273001004,060371273001002,,,,
34.2104,-118.4354,060371203003004,,,,,
34.2104,-118.4276,060371197001006,060371197001007,,,,
34.2104,-118.4267,060371197001001,060371197001006,060371197001007,,,
34.2104,-118.4194,060371220002010,,,,,
34.2104,-118.4105,060371216002000,060371216002003,,,,
34.2104,-118.3976,060371210202000,060371210202001,,,,
34.2105,-118.6262,060371344232015,060371344232017,,,,
34.2105,-118.6176,060371343022009,060371343022008,,,,
34.2105,-118.6167,060371343022009,060371343022010,,,,
34.2105,-118.6157,060371343022010,060371343022011,,,,
34.2105,-118.5837,060371342011000,,,,,
34.2105,-118.5808,060371341032012,,,,,
34.2105,-118.5779,060371341041004,,,,,
34.2105,-118.5284,060371314002007,060371314002008,,,,
34.2105,-118.5263,060371313004008,060371313004007,,,,
34.2105,-118.5032,060371311003002,,,,,
34.2105,-118.5011,060371321021000,060371311003000,,,,
34.2105,-118.4174,060371220002004,060371220002007,,,,
34.2105,-118.4087,060371216001008,060371216002004,,,,
34.2105,-118.4053,060371210203002,060371210202006,,,,
34.2105,-118.3618,060371222002009,,,,,
34.2105,-118.3614,060371222002009,,,,,
34.2105,-118.3564,060371222002012,060371222002008,060371222002009,,,
34.2105,-118.3414,060371021041030,060371021041029,060371021041018,,,
34.2106,-118.6584,060371344242008,,,,,
34.2106,-118.6379,060371344222001,,,,,
34.2106,-118.6287,060371344232013,060371344232014,,,,
34.2106,-118.5896,060371342012010,060371342012005,,,,
34.2106,-118.5603,060371316003008,060371316003009,060371316003005,,,
34.2106,-118.5579,060371316003002,060371316003008,060371316003003,060371316003009,,
34.2106,-118.5555,060371316003002,060371316003001,060371316003003,,,
34.2106,-118.5307,060371314002003,060371314002007,,,,
34.2106,-118.4287,060371197001006,060371204001006,,,,
34.2106,-118.4096,060371216002003,060371216002004,,,,
34.2106,-118.408,060371216001008,,,,,
34.2106,-118.402,060371210202003,060371210202002,,,,
34.2106,-118.3405,060371021041031,,,,,
34.2107,-118.6545,060371344241002,060371344242010,060371344242011,,,
34.2107,-118.6492,060371344242001,060371344241004,060371344241002,,,
34.2107,-118.6445,060371344211000,060371344241020,,,,
34.2107,-118.6029,060371343061004,060371343061007,060371343061005,,,
34.2107,-118.5689,060371341012010,060371341012009,,,,
34.2107,-118.53,060371314002003,060371314002007,,,,
34.2107,-118.5273,060371313003007,060371313004007,060371314002009,060371314002008,,
34.2107,-118.5263,060371313003007,060371313003013,060371313004008,060371313004007,,
34.2107,-118.5077,060371311003007,060371311003006,,,,
34.2107,-118.5066,060371311003006,060371311003005,,,,
34.2107,-118.4213,060371220002009,060371220002008,,,,
34.2107,-118.4158,060371220002006,060371220002007,,,,
34.2107,-118.4065,060371210203001,060371210203002,,,,
34.2107,-118.3507,060371021051002,060371021051007,060371021051004,060371021051006,,
34.2107,-118.3496,060371021051001,060371021052003,060371021051002,060371021051007,,
34.2107,-118.3485,060371021052002,060371021051001,060371021052003,,,
34.2107,-118.3455,060371021041015,060371021041023,060371021041014,060371021041021,,
34.2107,-118.3447,060371021041023,060371021041021,,,,
34.2107,-118.3443,060371021041021,,,,,
34.2107,-118.3435,060371021041021,060371021041022,060371021041018,,,
34.2108,-118.6081,060371343041004,060371343042011,060371343042012,,,
34.2108,-118.5798,060371341032013,060371341041002,060371341032012,060371341041004,,
34.2108,-118.5787,060371341041002,060371341041004,,,,
34.2108,-118.5781,060371341041002,060371341041004,,,,
34.2108,-118.5762,060371341041002,060371341041004,,,,
34.2108,-118.5754,060371341041002,060371341042005,060371341041004,060371341042006,,
34.2108,-118.573,060371341042005,060371341042006,,,,
34.2108,-118.5726,060371341042005,060371341042004,060371341042006,,,
34.2108,-118.571,060371341012011,060371341042004,060371341042006,,,
34.2108,-118.5697,060371341012010,,,,,
34.2108,-118.5666,060371341012007,060371341012008,060371341012014,060371341012009,,
34.2108,-118.566,060371341012007,060371341012014,,,,
34.2108,-118.5648,060371341012007,060371341012014,,,,
34.2108,-118.5627,060371341012007,060371341012013,,,,
34.2108,-118.5623,060371341012007,060371316003006,060371341012013,,,
34.2108,-118.5198,060371313004001,,,,,
34.2108,-118.5088,060371311003008,060371311003007,,,,
34.2108,-118.4311,060371203002007,060371203002005,060371203003006,060371203003010,,
34.2108,-118.4042,060371210202005,060371210202006,,,,
34.2108,-118.3889,060371218011000,,,,,
34.2108,-118.3719,060371221201009,,,,,
34.2108,-118.3542,060371222002022,060371222002021,,,,
34.2109,-118.6103,060371343042012,060371343042008,060371343042011,,,
34.2109,-118.5678,060371341012009,060371341012008,,,,
34.2109,-118.5024,060371311003002,060371311003001,,,,
34.2109,-118.4512,060371272101003,,,,,
34.2109,-118.4034,060371210202005,060371210202004,,,,
34.2109,-118.3458,060371021041016,060371021041010,060371021041015,060371021041023,,
34.211,-118.6328,060371344231015,,,,,
34.211,-118.5254,060371313003013,,,,,
34.211,-118.5128,060371312002010,060371312002011,,,,
34.211,-118.4237,060371220001010,,,,,
34.211,-118.3998,060371210202001,,,,,
34.211,-118.3399,060371021041024,060371021041031,060373101003010,,,
34.2111,-118.5929,060371342013013,060371342012006,060371342012007,,,
34.2111,-118.5906,060371342012005,060371342012006,060371342012007,,,
34.2111,-118.5492,060371316001016,060371316001013,,,,
34.2111,-118.5425,060371310102012,060371310102013,,,,
34.2111,-118.5404,060371310102020,060371310102016,,,,
34.2111,-118.5399,060371310102020,,,,,
34.2111,-118.4106,060371216001009,060371216002000,,,,
34.2111,-118.3564,060371222002015,060371222002018,060371222002007,060371222002014,,
34.2112,-118.6392,060371344222002,,,,,
34.2112,-118.5858,060371342011002,060371342011008,,,,
34.2112,-118.5842,060371342011002,060371342011008,060371342011000,,,
34.2112,-118.4684,060371273001003,060371273001005,060371273001006,,,
34.2112,-118.4311,060371203002007,060371203002005,,,,
34.2112,-118.4264,060371197001001,,,,,
34.2112,-118.3976,060371210202000,060371210202001,,,,
34.2112,-118.3845,060371219001005,060371219001004,,,,
34.2112,-118.366,060371221202001,060371221202000,060371221202007,,,
34.2112,-118.3636,060371222002009,060371221202007,060371221202000,,,
34.2112,-118.3553,060371222002015,060371222002022,,,,
34.2113,-118.6472,060371344241004,,,,,
34.2113,-118.5838,060371342011000,,,,,
34.2113,-118.5666,060371341012007,060371341012008,,,,
34.2113,-118.5579,060371316003003,060371316003009,060371316003001,060371316003004,,
34.2113,-118.5555,060371316003001,060371316003003,,,,
34.2113,-118.4678,060371273001005,,,,,
34.2113,-118.4158,060371220002007,060371220002006,,,,
34.2113,-118.4084,060371216001008,,,,,
34.2113,-118.4063,060371210203002,,,,,
34.2113,-118.363,060371222002009,,,,,
34.2113,-118.3432,060371021041021,060371021041022,,,,
34.2114,-118.4738,060371274004001,,,,,
34.2114,-118.4706,060371273001002,060371273001003,060371273001004,,,
34.2114,-118.453,060371272101003,,,,,
34.2114,-118.4341,060371203002005,060371203002008,060371203003006,,,
34.2114,-118.4201,060371220002009,060371220002010,,,,
34.2115,-118.6044,060371343061004,,,,,
34.2115,-118.5754,060371341041002,060371341042005,060371341042004,,,
34.2115,-118.4837,060379800081002,060379800081006,,,,
34.2115,-118.4311,060371203002007,060371203002006,060371203002005,,,
34.2115,-118.3466,060371021041016,060371021041010,,,,
34.2115,-118.3435,060371021041021,,,,,
34.2116,-118.6567,060371344242009,060371344241002,,,,
34.2116,-118.5776,060371341041002,,,,,
34.2116,-118.5754,060371341041002,060371341042004,060371341042005,,,
34.2116,-118.5737,060371341042004,060371341042005,,,,
34.2116,-118.5722,060371341042004,,,,,
34.2116,-118.5656,060371341012007,,,,,
34.2116,-118.5652,060371341012007,,,,,
34.2116,-118.4925,060379800081003,060379800081002,,,,
34.2116,-118.4182,060371220002004,060371220002010,,,,
34.2116,-118.353,060371021051005,060371021051004,060371222002021,060371222002020,,
34.2116,-118.3392,060371021041024,,,,,
34.2117,-118.6452,060371344241019,060371344241020,,,,
34.2117,-118.4345,060371203002005,,,,,
34.2117,-118.4209,060371220002009,060371220002010,060371220002003,060371220002008,,
34.2117,-118.3987,060371210202000,,,,,
34.2118,-118.6569,060371344242009,060371344241002,,,,
34.2118,-118.6471,060371344241004,060371344241006,060371344241005,,,
34.2118,-118.4246,060371220001010,,,,,
34.2118,-118.4237,060371220001010,,,,,
34.2118,-118.4232,060371220001010,,,,,
34.2118,-118.3575,060371222002018,060371222002007,060371222002004,,,
34.2119,-118.6481,060371344241004,060371344241002,060371344241006,,,
34.2119,-118.6476,060371344241006,060371344241004,,,,
34.2119,-118.6424,060371344241018,060371344231013,060371344241014,060371344222002,060371344241020,
34.2119,-118.6389,060371344231012,060371344222002,060371344231011,,,
34.2119,-118.6384,060371344231011,060371344222000,060371344222001,,,
34.2119,-118.6365,060371344231010,060371344231011,060371344222000,,,
34.2119,-118.6354,060371344231010,060371344231015,,,,
34.2119,-118.6322,060371344231008,060371344232010,060371344231015,060371344232011,,
34.2119,-118.6311,060371344232010,060371344232009,060371344232011,,,
34.2119,-118.6293,060371344232008,060371344232007,060371344232013,,,
34.2119,-118.6278,060371344232007,060371344232014,060371344232016,060371344232015,,
34.2119,-118.6245,060371343023010,060371343023008,,,,
34.2119,-118.6234,060371343022004,060371343022005,060371343023010,060371343023008,,
34.2119,-118.6224,060371343022004,060371343022005,060371343022003,,,
34.2119,-118.622,060371343022003,060371343022005,,,,
34.2119,-118.6214,060371343022003,060371343022002,060371343022005,,,
34.2119,-118.6205,060371343022002,060371343022005,060371343022001,060371343022006,,
34.2119,-118.6195,060371343022000,060371343022007,060371343022001,060371343022006,,
34.2119,-118.6186,060371343022000,060371343021005,060371343022007,060371343022008,,
34.2119,-118.6176,060371343021004,060371343022009,060371343021005,060371343022008,,
34.2119,-118.6167,060371343021004,060371343022009,060371343021007,060371343022010,,
34.2119,-118.6157,060371343021006,060371343021007,060371343022011,060371343022010,,
34.2119,-118.6147,060371343021006,060371343042009,060371343022011,060371343042010,,
34.2119,-118.6137,060371343042009,060371343042010,060371343042008,,,
34.2119,-118.6104,060371343042008,060371343042012,060371343042007,,,
34.2119,-118.6082,060371343042012,060371343042007,060371343041004,,,
34.2119,-118.6017,060371343061007,,,,,
34.2119,-118.5994,060371343061002,060371343061001,060371343061000,,,
34.2119,-118.5975,060371342013011,060371343061002,060371343061000,,,
34.2119,-118.5948,060371342013008,060371342013005,060371342013006,,,
34.2119,-118.5929,060371342013013,060371342013005,060371342012006,060371342012004,,
34.2119,-118.5826,060371341032012,060371341032003,060371341032007,,,
34.2119,-118.5809,060371341032012,060371341032007,060371341032013,,,
34.2119,-118.571,060371341012011,060371341042004,060371341012005,,,
34.2119,-118.5689,060371341012010,060371341012009,060371341012005,,,
34.2119,-118.4086,060371216001008,,,,,
34.2119,-118.3423,060371021041029,060371021041019,060371021041018,,,
34.212,-118.6029,060371343061004,060371343061007,,,,
34.212,-118.5907,060371342012004,060371342012006,060371342012005,,,
34.212,-118.5885,060371342012000,060371342011004,060371342012010,060371342011009,,
34.212,-118.5874,060371342011003,060371342011004,060371342011007,060371342011002,,
34.212,-118.5867,060371342011003,060371342011002,,,,
34.212,-118.5841,060371342011000,060371342011003,060371342011002,,,
34.212,-118.5754,060371341041002,060371341042004,,,,
34.212,-118.5667,060371341012005,060371341012008,060371341012007,,,
34.212,-118.5623,060371341012007,060371316003006,060371316004004,,,
34.212,-118.5613,060371316003006,060371316004004,060371316003005,060371316004006,,
34.212,-118.5603,060371316003004,060371316004009,060371316003005,060371316004006,,
34.212,-118.5579,060371316003001,060371316003004,060371316002011,060371316004009,,
34.212,-118.5535,060371316001015,060371316001016,060371316002007,060371316003000,,
34.212,-118.5514,060371316001015,060371316001016,,,,
34.212,-118.5492,060371316001015,060371316001016,060371316001014,060371316001013,,
34.212,-118.5471,060371316001013,060371316001014,,,,
34.212,-118.5454,060371316001013,060371316001014,,,,
34.212,-118.5448,060371316001013,060371316001008,060371316001014,,,
